latitude,longitude,building,shelter
25.1681997,121.4790785,,
25.1682385,121.4793736,,
25.1682798,121.4794648,,
25.1683683,121.4795152,,
25.1685545,121.479512,,
25.1686031,121.4795334,,
25.1686196,121.4795855,,
25.1685812,121.4796568,,
25.1684064,121.4798097,,
25.1683822,121.479866,,
25.1684036,121.47991,,
25.1684691,121.4799127,,
25.1688046,121.4797426,,
25.168892,121.4797373,,
25.1689575,121.4797695,,
25.1689994,121.4798424,,
25.1691513,121.4800844,,
25.169178,121.4801621,,
25.169161,121.4802507,,
25.1690882,121.4804357,,
25.1689571,121.4807147,,
25.1689668,121.480779,,
25.1690188,121.4808134,,
25.16936,121.4809614,,
25.1694984,121.4810714,,
25.1696489,121.4812377,,
25.1698917,121.4815703,,
25.1699912,121.4817634,,
25.1700932,121.4819887,,
25.1701927,121.4821094,,
25.1703116,121.482206,,
25.1704719,121.4822972,,
25.1706491,121.4823723,,
25.1707753,121.4824769,,
25.1708505,121.482603,,
25.1708967,121.4827746,,
25.1709307,121.4829409,,
25.1709331,121.4830723,,
25.1708845,121.4832386,,
25.1707899,121.4835149,,
25.1708942,121.4839146,,
25.1709209,121.4841157,,
25.1709209,121.4843705,,
25.1709598,121.4846227,,
25.1710156,121.4850304,,
25.1709787,121.4852851,,
25.1709379,121.4855668,,
25.1709452,121.4856499,,
25.1745508,121.4336044,,
25.1745655,121.4335819,,
25.1746747,121.4334531,,
25.1748944,121.433319,,
25.1750886,121.4330816,,
25.1752397,121.4327778,,
25.1752693,121.4327661,,
25.175282,121.4327872,,
25.1752841,121.4328175,,
25.1751245,121.4334496,,
25.175091,121.4335822,,
25.1754125,121.4337122,,
25.1701716,121.4411387,,
25.1701991,121.441258,,
25.1693032,121.4432044,,
25.1692402,121.4431556,,
25.1691439,121.4433039,,
25.1690474,121.4432503,,
25.1690189,121.4432496,,
25.1698143,121.4394902,,
25.1700638,121.4388592,,
25.1700871,121.4389153,,
25.1701123,121.4389759,,
25.1702712,121.4391318,,
25.1704521,121.4392737,,
25.1712957,121.4371601,,
25.1715525,121.4374722,,
25.1718562,121.4377716,,
25.1730351,121.4360066,,
25.1726621,121.4357582,,
25.1726299,121.4357354,,
25.1724482,121.4356195,,
25.1657294,121.4471363,,
25.1657357,121.4473175,,
25.1671794,121.4483429,,
25.1672255,121.4483241,,
25.1672279,121.4482933,,
25.1671878,121.4481256,,
25.1672133,121.4480773,,
25.1672,121.4479634,,
25.1671794,121.4479164,,
25.1671502,121.4478802,,
25.1670835,121.4478574,,
25.1670259,121.4478562,,
25.1669184,121.4478681,,
25.1668545,121.4478213,,
25.1766289,121.4483616,,
25.1651685,121.4524385,,
25.1648141,121.4516982,,
25.1651877,121.4514539,,
25.1678325,121.4437553,,
25.1677418,121.4436344,,
25.1675239,121.4431844,,
25.1675148,121.4430964,,
25.1675282,121.4430074,,
25.1675549,121.4429482,,
25.1682515,121.4421434,,
25.1683301,121.4420526,,
25.1690623,121.4412066,,
25.1696801,121.4407543,,
25.1829766,121.4462814,,
25.1833391,121.446277,,
25.1836813,121.4461993,,
25.1846255,121.4457487,,
25.1836497,121.4459605,,
25.1836503,121.4459342,,
25.1836515,121.4458806,,
25.1836643,121.4453195,,
25.1837159,121.4451147,,
25.1837812,121.4450703,,
25.1844448,121.4449833,,
25.1845588,121.4449872,,
25.1874277,121.4441449,,
25.1874321,121.4434062,,
25.1874079,121.4433401,,
25.1873633,121.4433154,,
25.1852525,121.4433738,,
25.183992,121.4467089,,
25.1839033,121.4466955,,
25.1838269,121.4466338,,
25.1687068,121.4486815,,
25.1688806,121.4487743,,
25.1689277,121.4487995,,
25.1691714,121.4488453,,
25.1693511,121.4488265,,
25.1695016,121.4487702,,
25.169614,121.4486936,,
25.1661578,121.446963,,
25.1659115,121.4470346,,
25.1658831,121.4470433,,
25.1657065,121.4471455,,
25.1656716,121.4471597,,
25.1655547,121.4472054,,
25.1657503,121.4473716,,
25.1657272,121.4474158,,
25.1657435,121.4474738,,
25.1656016,121.4466891,,
25.1656055,121.4467054,,
25.1656517,121.4468943,,
25.1656138,121.4469063,,
25.1656432,121.4470295,,
25.1656858,121.4470185,,
25.1656623,121.4471111,,
25.1656969,121.4471025,,
25.165711,121.446675,,
25.1658487,121.4466354,,
25.1658566,121.4466331,,
25.1658798,121.4465987,,
25.1658692,121.4465594,,
25.1658945,121.4465071,,
25.1658786,121.4464411,,
25.1659183,121.4464291,,
25.1658708,121.4462819,,
25.1658904,121.4469387,,
25.1659195,121.4469307,,
25.1655712,121.4475717,,
25.1656196,121.4476763,,
25.1656476,121.4477367,,
25.1666996,121.4464721,,
25.166686,121.4464558,,
25.1665804,121.4463296,,
25.1686293,121.4449236,,
25.1684869,121.4447491,,
25.1688767,121.4443219,,
25.1689623,121.4441843,,
25.168844,121.4443745,,
25.1685786,121.4446328,,
25.1684297,121.4448219,,
25.1702185,121.4414162,,
25.1716077,121.4480077,,
25.1713007,121.4486656,,
25.1709761,121.449198,,
25.1716896,121.4465339,,
25.1713048,121.4464708,,
25.1705025,121.4478173,,
25.1704363,121.4466303,,
25.1704432,121.4463163,,
25.1696014,121.4472596,,
25.1692063,121.4469532,,
25.1689975,121.446748,,
25.1702094,121.4515273,,
25.1702896,121.4515514,,
25.1703697,121.4520852,,
25.1697871,121.4536194,,
25.1698089,121.4537616,,
25.1700954,121.4543919,,
25.1700662,121.4535523,,
25.1700954,121.4535067,,
25.1701099,121.4529569,,
25.169427,121.4544737,,
25.1693506,121.4544804,,
25.1692862,121.4544375,,
25.1692668,121.4543624,,
25.1692134,121.4536596,,
25.169194,121.4530924,,
25.1692812,121.4525582,,
25.1703745,121.4531715,,
25.1703859,121.4532895,,
25.1703495,121.4534156,,
25.1717012,121.4525517,,
25.1714572,121.4508041,,
25.1718373,121.4515685,,
25.171864,121.4516329,,
25.1718737,121.4518207,,
25.1719344,121.4519709,,
25.1719392,121.4520326,,
25.1719247,121.4521479,,
25.1719489,121.4522954,,
25.1719319,121.4523973,,
25.172681,121.4489676,,
25.1726834,121.4490722,,
25.1727223,121.4491607,,
25.172732,121.4492867,,
25.1720071,121.4503831,,
25.1721858,121.4504991,,
25.1724929,121.4511026,,
25.1732442,121.4510329,,
25.1731903,121.4511752,,
25.1730208,121.4516229,,
25.1729869,121.4521285,,
25.1729189,121.4521715,,
25.1720425,121.4520896,,
25.1723178,121.4524973,,
25.1723873,121.4516954,,
25.1720887,121.4515908,,
25.1720207,121.4523927,,
25.1745511,121.4529717,,
25.1744069,121.4529922,,
25.174339,121.4531183,,
25.1740161,121.4531813,,
25.1739396,121.452834,,
25.1741982,121.453365,,
25.1739607,121.4534003,,
25.1738911,121.4534106,,
25.1743657,121.4543119,,
25.1744919,121.4540892,,
25.1745793,121.4540195,,
25.1743778,121.4538707,,
25.1747735,121.4550656,,
25.174754,121.4545573,,
25.1748402,121.4544862,,
25.1744676,121.4546579,,
25.1742402,121.4552012,,
25.1745461,121.4551771,,
25.1748475,121.4552453,,
25.1754155,121.4556959,,
25.1754714,121.4557066,,
25.1755881,121.4556695,,
25.1758078,121.4569108,,
25.1758994,121.4569245,,
25.175994,121.4569634,,
25.1761057,121.4569137,,
25.1761797,121.456742,,
25.1762606,121.4566098,,
25.1762955,121.4594027,,
25.1762251,121.45962,,
25.176162,121.459679,,
25.1761158,121.4597755,,
25.176077,121.4599579,,
25.1761207,121.4604139,,
25.1760818,121.460489,,
25.1759144,121.455484,,
25.1759678,121.4555242,,
25.1760673,121.4555564,,
25.1764362,121.4556422,,
25.1765625,121.4527481,,
25.1764362,121.4528501,,
25.1762129,121.4533168,,
25.1771612,121.4516821,,
25.1773465,121.451399,,
25.1775414,121.4513317,,
25.1779505,121.4504726,,
25.1780724,121.4502009,,
25.1782079,121.4498988,,
25.1782564,121.4494093,,
25.1775601,121.4515653,,
25.1771718,121.4518737,,
25.1669237,121.4470139,,
25.1668023,121.4472018,,
25.1666997,121.4471441,,
25.1664488,121.4474929,,
25.1694095,121.4419889,,
25.169557,121.4419245,,
25.1694253,121.4419191,,
25.171831,121.4369701,,
25.1717358,121.436865,,
25.1716526,121.4367732,,
25.1718211,121.4365631,,
25.1726228,121.435327,,
25.1728206,121.4354705,,
25.1730784,121.4356557,,
25.1731513,121.4357081,,
25.1702263,121.4388112,,
25.1702954,121.4387356,,
25.1704918,121.4384577,,
25.1711937,121.4387728,,
25.1718438,121.4390713,,
25.1718605,121.4391406,,
25.171914,121.4391864,,
25.1720252,121.4392683,,
25.1720743,121.4392737,,
25.1720944,121.4392904,,
25.1721065,121.4393159,,
25.1721193,121.4393823,,
25.172132,121.4394353,,
25.1721392,121.4395773,,
25.1722194,121.4397719,,
25.1722308,121.4398255,,
25.1720009,121.4395727,,
25.1719123,121.4395875,,
25.1718237,121.4396459,,
25.1717794,121.4396459,,
25.1717175,121.4396257,,
25.1715148,121.4395372,,
25.1714814,121.4395225,,
25.171242,121.4394738,,
25.1711637,121.439492,,
25.1711144,121.4394663,,
25.1710383,121.4394635,,
25.1710075,121.4394953,,
25.1708496,121.4397364,,
25.1708483,121.4398533,,
25.1708443,121.4398772,,
25.1724963,121.4370155,,
25.1722838,121.4368702,,
25.1729416,121.4407126,,
25.1734399,121.4397585,,
25.1735759,121.4397438,,
25.1737288,121.4397491,,
25.1738914,121.4397237,,
25.1740433,121.4396705,,
25.1740212,121.4398994,,
25.174037,121.4397733,,
25.1740735,121.439611,,
25.1742167,121.4395802,,
25.1743065,121.4395547,,
25.1744861,121.439548,,
25.174695,121.4395273,,
25.1742482,121.439951,,
25.174207,121.4400764,,
25.1745416,121.4401096,,
25.1747897,121.4392176,,
25.1744346,121.4392196,,
25.1741258,121.4393148,,
25.173789,121.4393994,,
25.1736002,121.4394457,,
25.1735124,121.4394488,,
25.173539,121.4354669,,
25.1735342,121.435778,,
25.1734778,121.4361003,,
25.1734152,121.436411,,
25.1740716,121.4359176,,
25.1740291,121.4359297,,
25.1740085,121.4359498,,
25.1738956,121.4361698,,
25.17427,121.4367276,,
25.1730544,121.4382056,,
25.1731357,121.43827,,
25.1732887,121.4384229,,
25.1734998,121.4385704,,
25.1736892,121.4382686,,
25.1732463,121.4378812,,
25.1719562,121.4388592,,
25.1721981,121.4387623,,
25.1722729,121.4387351,,
25.172312,121.4388138,,
25.1722292,121.4389236,,
25.1721678,121.4390366,,
25.1713827,121.4418107,,
25.1725704,121.4418807,,
25.1727531,121.4420815,,
25.1725458,121.4421226,,
25.1724914,121.4422572,,
25.1727072,121.4423599,,
25.1726713,121.4423467,,
25.1725761,121.4423116,,
25.1732628,121.4438426,,
25.1730856,121.443738,,
25.1730091,121.4436655,,
25.172906,121.4436253,,
25.1728289,121.4436057,,
25.1727971,121.4436658,,
25.1725941,121.443671,,
25.1733745,121.4438828,,
25.1736998,121.4439713,,
25.1738938,121.4438291,,
25.1738461,121.4441119,,
25.1729582,121.4439016,,
25.1729907,121.4439147,,
25.1733623,121.4440733,,
25.1739696,121.4443202,,
25.1734334,121.4442609,,
25.1733083,121.4442267,,
25.1729411,121.4440156,,
25.1726827,121.4444388,,
25.172915,121.4444027,,
25.1734245,121.444349,,
25.1735068,121.4443924,,
25.1728902,121.4441162,,
25.1743273,121.4446017,,
25.1742945,121.4453714,,
25.1743163,121.4453259,,
25.1743697,121.445299,,
25.1744353,121.4453312,,
25.1745324,121.4453285,,
25.1749232,121.4454412,,
25.1753334,121.4455324,,
25.1752922,121.4457121,,
25.1756126,121.4457979,,
25.1755883,121.4460849,,
25.1755432,121.4461315,,
25.1754742,121.4462029,,
25.175467,121.4462246,,
25.1746246,121.444717,,
25.1746853,121.4447733,,
25.1748674,121.4448833,,
25.1749135,121.4449664,,
25.1749548,121.4450952,,
25.1750737,121.4452829,,
25.1752169,121.4454331,,
25.175666,121.4456209,,
25.1750446,121.4456558,,
25.1748795,121.4459535,,
25.175172,121.4461814,,
25.1747241,121.4463974,,
25.1746295,121.4464631,,
25.174394,121.4454921,,
25.1744838,121.4456477,,
25.1745154,121.4457523,,
25.1745275,121.4459374,,
25.175297,121.4467514,,
25.1752764,121.4468359,,
25.1752169,121.446907,,
25.1750992,121.4469902,,
25.1751223,121.4470411,,
25.1751477,121.4471913,,
25.1751332,121.4472919,,
25.1751392,121.4473281,,
25.1756272,121.4466039,,
25.1755762,121.4468533,,
25.1762146,121.447076,,
25.1758942,121.4477948,,
25.1721765,121.4473522,,
25.1721984,121.4477626,,
25.1720406,121.4481408,,
25.1719988,121.4481996,,
25.1716796,121.4442196,,
25.1714567,121.4441329,,
25.1711567,121.4439755,,
25.1718432,121.443148,,
25.1718239,121.443253,,
25.1717817,121.4435567,,
25.171563,121.442633,,
25.1714844,121.4426237,,
25.1710425,121.4425956,,
25.1709192,121.4426676,,
25.1708901,121.4427829,,
25.1716111,121.4431088,,
25.1713514,121.4430404,,
25.1725432,121.4431343,,
25.1729207,121.4432871,,
25.1694616,121.4435875,,
25.1696351,121.4436975,,
25.1697176,121.4437203,,
25.1697577,121.4437659,,
25.1697746,121.4438102,,
25.1697844,121.4438585,,
25.1697856,121.4439054,,
25.1698353,121.4439054,,
25.1698936,121.4439389,,
25.1699397,121.4439631,,
25.1699761,121.4439671,,
25.1700265,121.4439509,,
25.1705972,121.4447006,,
25.1715576,121.4449392,,
25.1711728,121.445349,,
25.1711352,121.4454014,,
25.1714064,121.4444903,,
25.169586,121.4416882,,
25.1695636,121.441685,,
25.17075,121.4543369,,
25.1707367,121.4543771,,
25.1705558,121.4544737,,
25.1705049,121.4544683,,
25.1704211,121.4543986,,
25.1689273,121.4546641,,
25.1689062,121.4546664,,
25.1688835,121.4546623,,
25.1688704,121.4546527,,
25.1688058,121.4545724,,
25.1687912,121.4544557,,
25.1688446,121.4538549,,
25.1688288,121.4535317,,
25.1687633,121.4532152,,
25.1687317,121.453022,,
25.1687159,121.4526506,,
25.1687208,121.4523595,,
25.168742,121.4522086,,
25.1688294,121.4520772,,
25.1689915,121.4517896,,
25.1690133,121.4516555,,
25.1689296,121.4513041,,
25.1686326,121.4527328,,
25.168566,121.4524703,,
25.1684652,121.4525059,,
25.1685332,121.45271,,
25.1685982,121.4555668,,
25.1685909,121.4554689,,
25.1686043,121.4554045,,
25.1686565,121.4553616,,
25.1690594,121.4553321,,
25.169102,121.4553219,,
25.1691383,121.4553133,,
25.169074,121.4554206,,
25.1690242,121.4555118,,
25.1687766,121.4557733,,
25.1691347,121.4576455,,
25.1693944,121.4559664,,
25.1694867,121.4577126,,
25.1697197,121.456232,,
25.1683554,121.4572243,,
25.1682753,121.4571881,,
25.1681624,121.4570862,,
25.1681163,121.4570849,,
25.1680739,121.4571144,,
25.1679719,121.4572914,,
25.1678966,121.4573397,,
25.1677874,121.4573612,,
25.1677243,121.457439,,
25.1677049,121.4575302,,
25.1677388,121.4576535,,
25.1676684,121.4582302,,
25.1686698,121.4612155,,
25.1683979,121.4613148,,
25.1678954,121.4616125,,
25.1678153,121.4616903,,
25.1677473,121.4618244,,
25.1675628,121.4623072,,
25.167524,121.4624493,,
25.1674997,121.4626666,,
25.167524,121.4626961,,
25.1675774,121.4627095,,
25.1676478,121.4626746,,
25.1687111,121.4613738,,
25.1686213,121.4616474,,
25.1679537,121.4632433,,
25.1675677,121.4640077,,
25.1673881,121.4646327,,
25.1674245,121.4647614,,
25.1675711,121.4651568,,
25.1676284,121.4653113,,
25.1676454,121.4654775,,
25.1675798,121.4659469,,
25.16749,121.4661776,,
25.1673953,121.4663519,,
25.1670433,121.4667999,,
25.1668152,121.4670788,,
25.1664462,121.467347,,
25.1663466,121.4675321,,
25.1661767,121.4677065,,
25.1660711,121.4677694,,
25.1659706,121.4555646,,
25.1659376,121.4558455,,
25.1659424,121.4559555,,
25.166076,121.4564034,,
25.1661245,121.4564141,,
25.1666125,121.4563068,,
25.166661,121.4563202,,
25.1666246,121.4565777,,
25.166695,121.4567279,,
25.1667872,121.4568299,,
25.1668237,121.4570015,,
25.1668771,121.4571249,,
25.1669208,121.4573341,,
25.1669232,121.4574575,,
25.1668674,121.4577123,,
25.1668649,121.457943,,
25.1669232,121.458289,,
25.1665785,121.456736,,
25.1663527,121.4527422,,
25.1658939,121.4527851,,
25.1658745,121.4527556,,
25.1658769,121.452482,,
25.1658284,121.4510457,,
25.165953,121.4511034,,
25.1660549,121.4512682,,
25.1663507,121.4517135,,
25.1664311,121.4517395,,
25.1665032,121.4517042,,
25.1668722,121.4512911,,
25.1668795,121.4511731,,
25.1668625,121.4510846,,
25.1668334,121.451047,,
25.1669325,121.4508998,,
25.1667108,121.4506701,,
25.1664417,121.4507516,,
25.1657733,121.4509538,,
25.1639726,121.4509924,,
25.1641678,121.4514869,,
25.164293,121.4519236,,
25.1643572,121.4521038,,
25.164146,121.4518061,,
25.1636969,121.4530292,,
25.163542,121.4531359,,
25.1635133,121.4531561,,
25.163408,121.4532303,,
25.1633157,121.4532545,,
25.1631937,121.4532455,,
25.1633861,121.4525652,,
25.1636265,121.4526403,,
25.1633012,121.4533993,,
25.1633934,121.4536139,,
25.1639157,121.4533849,,
25.164078,121.4536488,,
25.1643771,121.4531949,,
25.1641945,121.453292,,
25.1630378,121.4532531,,
25.1617271,121.458882,,
25.1616021,121.4591166,,
25.1614686,121.4592897,,
25.1613241,121.4594264,,
25.1612173,121.4595002,,
25.1610971,121.4595324,,
25.1608973,121.4595583,,
25.1620791,121.4583375,,
25.1627492,121.4606474,,
25.1620694,121.4604114,,
25.1619844,121.4602907,,
25.161976,121.4601238,,
25.161999,121.4600117,,
25.1628973,121.4601941,,
25.1626105,121.4600984,,
25.1621981,121.4599608,,
25.1620791,121.4599763,,
25.1626496,121.4595718,,
25.1626703,121.4596692,,
25.1626666,121.459824,,
25.1631716,121.4608647,,
25.1631303,121.4612724,,
25.1631352,121.4615266,,
25.1630939,121.4616902,,
25.1629555,121.4618726,,
25.1628754,121.4619638,,
25.1627565,121.4619531,,
25.1623219,121.461731,,
25.1640413,121.4549404,,
25.1640037,121.4549069,,
25.1639624,121.4548667,,
25.1638989,121.4548686,,
25.1638204,121.4548721,,
25.1637294,121.4549244,,
25.1636104,121.4549753,,
25.1635104,121.4549853,,
25.1649104,121.4563325,,
25.1649893,121.4562762,,
25.1651447,121.456189,,
25.165337,121.4561252,,
25.1656672,121.4557819,,
25.1657036,121.4556183,,
25.1657837,121.4555271,,
25.1664003,121.4595933,,
25.1662304,121.4597918,,
25.1662595,121.4602638,,
25.1663566,121.4604999,,
25.1647326,121.4567904,,
25.1647536,121.4569335,,
25.1646136,121.4571927,,
25.1645706,121.4573694,,
25.1643897,121.4573377,,
25.1640692,121.4570104,,
25.1637633,121.4567288,,
25.1635327,121.4565491,,
25.1633094,121.4564123,,
25.1631297,121.4563399,,
25.1629106,121.4562594,,
25.1626138,121.4561937,,
25.1624257,121.4561642,,
25.161522,121.456183,,
25.1612064,121.4562487,,
25.1608331,121.4563721,,
25.1605973,121.456467,,
25.1604743,121.4565263,,
25.1601854,121.4566833,,
25.1597668,121.456934,,
25.1586905,121.4575843,,
25.1580896,121.457941,,
25.1646154,121.4575535,,
25.1645418,121.4576543,,
25.1651872,121.4583266,,
25.1665662,121.459759,,
25.165819,121.4579118,,
25.1658408,121.4580728,,
25.1658263,121.4583034,,
25.1656609,121.4586477,,
25.1657954,121.4510266,,
25.1778719,121.4488773,,
25.1778152,121.4488755,,
25.1777157,121.4486878,,
25.1777188,121.4487588,,
25.1774163,121.4475952,,
25.1773449,121.4480856,,
25.1773874,121.4483552,,
25.1775857,121.4487882,,
25.1777883,121.4490305,,
25.1781229,121.4493154,,
25.177205,121.4477378,,
25.1770416,121.4480134,,
25.1776245,121.4498502,,
25.1778487,121.4496909,,
25.177241,121.4496987,,
25.1773605,121.4500551,,
25.177401,121.4500886,,
25.177412,121.4500775,,
25.1775261,121.4500449,,
25.1776052,121.4499941,,
25.1776147,121.449923,,
25.1795551,121.4498317,,
25.1771303,121.4538398,,
25.1772999,121.4543631,,
25.1773029,121.4544483,,
25.1772058,121.454636,,
25.1772007,121.45469,,
25.1772444,121.4551111,,
25.1773051,121.4552399,,
25.1776094,121.4458155,,
25.1772347,121.4461472,,
25.1770975,121.4444078,,
25.1767771,121.4446237,,
25.1771362,121.4449865,,
25.1769482,121.4450931,,
25.1769834,121.4446465,,
25.1789229,121.4454267,,
25.1782833,121.4452564,,
25.1780308,121.4449345,,
25.1726916,121.4406,,
25.1746443,121.4429873,,
25.1744259,121.4430052,,
25.1744538,121.4428765,,
25.1745194,121.4427142,,
25.1746298,121.4426552,,
25.1750219,121.4429372,,
25.1752695,121.4430579,,
25.1756152,121.4431187,,
25.1758423,121.4431706,,
25.1768289,121.4411982,,
25.1767552,121.4412938,,
25.1767027,121.4413619,,
25.1767707,121.4417481,,
25.177204,121.4417856,,
25.1766879,121.4422982,,
25.1765868,121.4424701,,
25.1770984,121.4422604,,
25.1769552,121.4424639,,
25.17683,121.4426416,,
25.1771676,121.442644,,
25.177982,121.4406324,,
25.1776736,121.4404687,,
25.1779832,121.4416905,,
25.1780161,121.4421731,,
25.1780111,121.4423945,,
25.1777222,121.4421666,,
25.1788121,121.4416167,,
25.179397,121.4429401,,
25.1799031,121.4443362,,
25.180084,121.4443673,,
25.1797543,121.4448164,,
25.1798189,121.4445755,,
25.1815453,121.4428224,,
25.1815938,121.4429109,,
25.1813365,121.4434768,,
25.1813414,121.4439489,,
25.1814185,121.4444226,,
25.1814572,121.4446889,,
25.1822589,121.4431871,,
25.1819928,121.4446183,,
25.1829763,121.444485,,
25.1822349,121.4445882,,
25.1820885,121.4446064,,
25.1829845,121.443583,,
25.1829823,121.4434576,,
25.1829838,121.4434035,,
25.1829855,121.4433458,,
25.1807467,121.4530281,,
25.1806739,121.4528806,,
25.181861,121.4512905,,
25.1827729,121.4497791,,
25.1832908,121.4489944,,
25.1805577,121.4530276,,
25.1801981,121.4535096,,
25.1797612,121.4539844,,
25.1793073,121.454388,,
25.1805489,121.452644,,
25.1803576,121.4522818,,
25.1801026,121.4518023,,
25.1799954,121.4516007,,
25.1798129,121.4512556,,
25.180847,121.4525942,,
25.1807449,121.4526325,,
25.1790694,121.4545785,,
25.1787696,121.4548051,,
25.1793049,121.454557,,
25.1797985,121.4541575,,
25.1791192,121.4547045,,
25.1768528,121.4560605,,
25.1759595,121.4566405,,
25.1756328,121.4568589,,
25.1785936,121.4549258,,
25.1786568,121.4550291,,
25.1788425,121.4549017,,
25.1689834,121.4607643,,
25.1685391,121.460761,,
25.1681479,121.4606658,,
25.167825,121.4605666,,
25.1675291,121.4604057,,
25.1672218,121.4601763,,
25.1666842,121.4596746,,
25.1689615,121.4609273,,
25.1694144,121.4608654,,
25.1696508,121.4608068,,
25.1754328,121.4285904,,
25.1753479,121.4288895,,
25.1752863,121.4292434,,
25.1752618,121.4295952,,
25.1753031,121.4303778,,
25.1752707,121.4305939,,
25.1751948,121.4308689,,
25.1748848,121.4315032,,
25.1748022,121.4317955,,
25.1747645,121.4319805,,
25.1747369,121.432116,,
25.1746675,121.4324378,,
25.174533,121.4329676,,
25.1743935,121.4334844,,
25.1743753,121.4335565,,
25.1743285,121.4336845,,
25.1742394,121.4338817,,
25.1740681,121.4341907,,
25.1738922,121.4345005,,
25.1735872,121.4350706,,
25.1735029,121.4352208,,
25.1869291,121.4359577,,
25.1874278,121.4359483,,
25.1879679,121.4359,,
25.1882352,121.4358763,,
25.1886633,121.4359671,,
25.1889764,121.436002,,
25.1897895,121.4361763,,
25.1856453,121.4349832,,
25.1854512,121.4364531,,
25.1879627,121.4347728,,
25.18418,121.4433896,,
25.1827032,121.441758,,
25.182736,121.4419095,,
25.1827214,121.4421791,,
25.182821,121.442332,,
25.1828841,121.4423682,,
25.1829617,121.4423843,,
25.1831644,121.4422756,,
25.1832178,121.4421174,,
25.1834011,121.4420544,,
25.1806173,121.4449738,,
25.1804757,121.4449488,,
25.1797777,121.4448207,,
25.1785875,121.4445588,,
25.1798639,121.444583,,
25.1767879,121.4433895,,
25.1762436,121.4448263,,
25.185215,121.4308178,,
25.1850759,121.4308776,,
25.1847696,121.4313526,,
25.1843598,121.431988,,
25.1842773,121.4326197,,
25.1843623,121.4325553,,
25.1849723,121.4316454,,
25.1851948,121.4313135,,
25.1853776,121.4307145,,
25.1854557,121.4307086,,
25.1855103,121.4307086,,
25.1743434,121.4334619,,
25.1739617,121.4333123,,
25.1739819,121.4332482,,
25.1740634,121.4330813,,
25.1744036,121.4318601,,
25.1747288,121.4319686,,
25.1742826,121.4367133,,
25.174743,121.4369282,,
25.1748256,121.4369682,,
25.1749828,121.4370409,,
25.175079,121.4370784,,
25.1757781,121.4373694,,
25.175948,121.4374297,,
25.1760014,121.43747,,
25.176402,121.4377449,,
25.1766046,121.4378924,,
25.1766702,121.4379729,,
25.176726,121.4380721,,
25.1768,121.4382769,,
25.176209,121.4382465,,
25.1763522,121.4385442,,
25.1757332,121.4379829,,
25.1757971,121.4378693,,
25.1757975,121.4383538,,
25.1760675,121.4388063,,
25.1747885,121.4391961,,
25.1754224,121.4402533,,
25.1761822,121.4403498,,
25.1761661,121.4405425,,
25.1763773,121.4409423,,
25.1765023,121.4388072,,
25.177608,121.4392189,,
25.1778979,121.4393259,,
25.1779161,121.4393395,,
25.1780254,121.4394603,,
25.1782051,121.439974,,
25.1777633,121.4397702,,
25.1774696,121.439695,,
25.178068,121.4391479,,
25.1772248,121.4380681,,
25.1774684,121.4384558,,
25.1789697,121.4384839,,
25.1784869,121.4376853,,
25.1787622,121.4386557,,
25.1782427,121.4378751,,
25.1791015,121.4372917,,
25.179284,121.437804,,
25.1796858,121.4383204,,
25.1793228,121.4384827,,
25.1793593,121.4386167,,
25.1795625,121.4386909,,
25.1796861,121.4385819,,
25.1797683,121.4384585,,
25.1796909,121.437808,,
25.1796985,121.4375939,,
25.179744,121.4373373,,
25.1807939,121.4395971,,
25.1808351,121.4393772,,
25.1807222,121.4390607,,
25.1806506,121.4389561,,
25.180505,121.4388662,,
25.1798193,121.438492,,
25.1804528,121.4380602,,
25.1803921,121.4379744,,
25.1803181,121.437855,,
25.1802271,121.4377182,,
25.1800523,121.4375653,,
25.1799443,121.4374742,,
25.179818,121.437407,,
25.1797671,121.4371818,,
25.1798208,121.4370547,,
25.1799737,121.4370601,,
25.1805196,121.4373856,,
25.1811313,121.4378161,,
25.1807222,121.4367607,,
25.1811291,121.4365408,,
25.18111,121.4366467,,
25.1810991,121.4367935,,
25.181127,121.4369617,,
25.1811603,121.4370843,,
25.1811809,121.4371217,,
25.1798325,121.4369945,,
25.1798441,121.4369224,,
25.1798375,121.4368411,,
25.1798011,121.4367754,,
25.1796967,121.4366802,,
25.1795244,121.4370852,,
25.1795073,121.4376806,,
25.1841933,121.434399,,
25.184321,121.4345737,,
25.1843902,121.4347333,,
25.1844824,121.4353126,,
25.1748419,121.4324678,,
25.1750668,121.4323993,,
25.1753044,121.432327,,
25.1753638,121.4323605,,
25.1755131,121.4324893,,
25.1757012,121.432626,,
25.1757766,121.4326234,,
25.1758582,121.432622,,
25.1759343,121.4327374,,
25.1759391,121.4332805,,
25.1764125,121.4332751,,
25.1764926,121.4332,,
25.1765605,121.433082,,
25.176563,121.432154,,
25.1764465,121.4321553,,
25.1764465,121.4320386,,
25.1759261,121.4320453,,
25.1759306,121.431352,,
25.1764537,121.4341321,,
25.1763433,121.4341428,,
25.1760265,121.4337057,,
25.1759828,121.4335842,,
25.1759683,121.4334776,,
25.1744769,121.437705,,
25.1740559,121.4385594,,
25.174,121.4386854,,
25.1742406,121.438934,,
25.1741152,121.4391387,,
25.1739672,121.4391547,,
25.167176,121.4471511,,
25.1673208,121.4472847,,
25.1673597,121.4473916,,
25.1722117,121.450967,,
25.1723692,121.450717,,
25.1725472,121.4504344,,
